id,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Diff
249,-97.000000,-77.000000,-81.000000,-83.000000,-87.000000,-87.000000,nan,0.000000
250,-97.000000,-77.000000,-81.000000,-83.000000,-87.000000,-87.000000,nan,0.000000
251,-81.000000,-71.000000,-77.000000,-85.000000,-87.000000,-91.000000,nan,16.000000
252,-105.000000,5957.000000,141.000000,-107.000000,nan,nan,nan,0.000000
253,-99.000000,5957.000000,141.000000,-97.000000,nan,nan,nan,4.000000
254,-97.000000,5957.000000,141.000000,-99.000000,nan,nan,nan,2.000000
255,-99.000000,5957.000000,141.000000,-101.000000,nan,nan,nan,-2.000000
256,-99.000000,5957.000000,357.000000,141.000000,-103.000000,nan,nan,0.000000
257,-99.000000,5957.000000,357.000000,141.000000,-103.000000,nan,nan,0.000000
258,-99.000000,5957.000000,141.000000,-105.000000,nan,nan,nan,0.000000
259,-103.000000,5957.000000,141.000000,-111.000000,nan,nan,nan,-4.000000
260,-113.000000,-97.000000,nan,nan,nan,nan,nan,-8.000000
261,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
262,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
263,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
264,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
265,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
266,-97.000000,21557.000000,57.000000,-107.000000,nan,nan,nan,2.000000
267,-97.000000,21511.000000,21511.000000,173.000000,47.000000,-81.000000,-81.000000,2.000000
268,-97.000000,21511.000000,21511.000000,173.000000,47.000000,-81.000000,-81.000000,0.000000
269,-99.000000,21511.000000,55.000000,17.000000,-83.000000,nan,nan,0.000000
270,-99.000000,21557.000000,55.000000,-95.000000,nan,nan,nan,0.000000
271,-97.000000,21511.000000,55.000000,-109.000000,nan,nan,nan,4.000000
272,-97.000000,21511.000000,55.000000,-109.000000,nan,nan,nan,0.000000
273,-103.000000,5957.000000,141.000000,-85.000000,nan,nan,nan,0.000000
274,-103.000000,5957.000000,141.000000,-89.000000,nan,nan,nan,0.000000
275,-105.000000,5957.000000,141.000000,-85.000000,nan,nan,nan,-2.000000
276,-97.000000,5957.000000,-31.000000,-97.000000,nan,nan,nan,-4.000000
277,-99.000000,5957.000000,-31.000000,-89.000000,nan,nan,nan,-2.000000
278,-101.000000,5957.000000,-31.000000,-87.000000,nan,nan,nan,-2.000000
279,-99.000000,21511.000000,5957.000000,-31.000000,-79.000000,-93.000000,-97.000000,2.000000
280,-95.000000,5957.000000,-31.000000,-101.000000,nan,nan,nan,4.000000
281,-99.000000,5957.000000,-31.000000,-111.000000,nan,nan,nan,-4.000000
282,-99.000000,5957.000000,-31.000000,-111.000000,nan,nan,nan,0.000000
283,-101.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,-2.000000
284,-101.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,0.000000
285,-105.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,-4.000000
286,-107.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,-2.000000
287,-107.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,0.000000
288,-107.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,0.000000
289,-107.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,0.000000
290,-113.000000,21511.000000,105.000000,-79.000000,-97.000000,nan,nan,-6.000000
291,-111.000000,5957.000000,-97.000000,nan,nan,nan,nan,-4.000000
292,-111.000000,5957.000000,-97.000000,nan,nan,nan,nan,0.000000
293,-97.000000,5957.000000,141.000000,-83.000000,nan,nan,nan,14.000000
294,-97.000000,5957.000000,141.000000,-85.000000,nan,nan,nan,0.000000
295,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
296,-113.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
297,-61.000000,-61.000000,-65.000000,-65.000000,-69.000000,-69.000000,nan,0.000000
298,-61.000000,-61.000000,-65.000000,-65.000000,-69.000000,-69.000000,nan,0.000000
299,-89.000000,21461.000000,-13.000000,-81.000000,nan,nan,nan,0.000000
300,-95.000000,21461.000000,-13.000000,-85.000000,nan,nan,nan,-6.000000
301,-97.000000,21461.000000,-13.000000,-89.000000,nan,nan,nan,-2.000000
302,-95.000000,21461.000000,-13.000000,nan,nan,nan,nan,2.000000
303,-97.000000,21511.000000,31.000000,-13.000000,-77.000000,nan,nan,-2.000000
304,-97.000000,21557.000000,21461.000000,241.000000,31.000000,-95.000000,nan,6.000000
305,-99.000000,21557.000000,21461.000000,241.000000,31.000000,-95.000000,nan,-2.000000
306,-97.000000,21557.000000,21461.000000,241.000000,31.000000,-87.000000,nan,2.000000
307,-93.000000,21557.000000,21461.000000,241.000000,31.000000,-89.000000,nan,4.000000
308,-93.000000,21557.000000,21461.000000,241.000000,31.000000,-95.000000,nan,0.000000
309,-93.000000,21557.000000,241.000000,-85.000000,nan,nan,nan,-2.000000
310,-93.000000,21557.000000,241.000000,-85.000000,nan,nan,nan,0.000000
311,-93.000000,21557.000000,241.000000,-95.000000,nan,nan,nan,0.000000
312,-95.000000,21557.000000,241.000000,-103.000000,nan,nan,nan,-2.000000
313,-93.000000,21557.000000,241.000000,-101.000000,nan,nan,nan,2.000000
314,-87.000000,21557.000000,241.000000,-103.000000,nan,nan,nan,6.000000
315,-99.000000,21557.000000,241.000000,-81.000000,nan,nan,nan,0.000000
316,-103.000000,21557.000000,241.000000,-79.000000,nan,nan,nan,-4.000000
317,-107.000000,21557.000000,203.000000,-113.000000,nan,nan,nan,0.000000
318,-101.000000,21557.000000,203.000000,-113.000000,nan,nan,nan,6.000000
319,-99.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
320,-97.000000,21461.000000,179.000000,-113.000000,nan,nan,nan,-4.000000
321,-111.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
322,-111.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
323,-91.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
324,-93.000000,-57.000000,nan,nan,nan,nan,nan,-2.000000
325,-93.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
326,-97.000000,-57.000000,nan,nan,nan,nan,nan,-4.000000
327,-97.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
328,-93.000000,-57.000000,nan,nan,nan,nan,nan,4.000000
329,-87.000000,-57.000000,nan,nan,nan,nan,nan,6.000000
330,-87.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
331,-89.000000,-57.000000,nan,nan,nan,nan,nan,-2.000000
332,-99.000000,21511.000000,-13.000000,nan,nan,nan,nan,-4.000000
333,-97.000000,21511.000000,-57.000000,-95.000000,nan,nan,nan,2.000000
334,-99.000000,-57.000000,nan,nan,nan,nan,nan,-2.000000
335,-95.000000,-57.000000,nan,nan,nan,nan,nan,4.000000
336,-99.000000,-57.000000,nan,nan,nan,nan,nan,-4.000000
337,-101.000000,21511.000000,-57.000000,-83.000000,nan,nan,nan,-2.000000
338,-101.000000,21511.000000,-57.000000,-89.000000,nan,nan,nan,0.000000
339,-101.000000,21511.000000,-57.000000,-89.000000,nan,nan,nan,0.000000
340,-99.000000,21511.000000,-57.000000,-93.000000,nan,nan,nan,2.000000
341,-95.000000,21511.000000,-57.000000,-93.000000,nan,nan,nan,4.000000
342,-97.000000,21511.000000,-57.000000,-93.000000,nan,nan,nan,-2.000000
343,-99.000000,-57.000000,nan,nan,nan,nan,nan,-2.000000
344,-95.000000,-57.000000,nan,nan,nan,nan,nan,4.000000
345,-99.000000,-57.000000,nan,nan,nan,nan,nan,-4.000000
346,-99.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
347,-97.000000,-11.000000,nan,nan,nan,nan,nan,4.000000
348,-95.000000,-11.000000,nan,nan,nan,nan,nan,2.000000
349,-93.000000,-11.000000,nan,nan,nan,nan,nan,2.000000
350,-95.000000,-11.000000,nan,nan,nan,nan,nan,-2.000000
351,-95.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
352,-95.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
353,-95.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
354,-97.000000,-11.000000,nan,nan,nan,nan,nan,-2.000000
355,-97.000000,-11.000000,nan,nan,nan,nan,nan,0.000000
356,-95.000000,-11.000000,nan,nan,nan,nan,nan,2.000000
357,-97.000000,21511.000000,-11.000000,nan,nan,nan,nan,-2.000000
358,-97.000000,21511.000000,-11.000000,nan,nan,nan,nan,0.000000
359,-97.000000,21511.000000,-11.000000,nan,nan,nan,nan,0.000000
360,-99.000000,21511.000000,-11.000000,nan,nan,nan,nan,-2.000000
361,-101.000000,21511.000000,-11.000000,nan,nan,nan,nan,-2.000000
362,-103.000000,21511.000000,-11.000000,nan,nan,nan,nan,-2.000000
363,-103.000000,21511.000000,-11.000000,nan,nan,nan,nan,0.000000
364,-101.000000,21511.000000,-11.000000,nan,nan,nan,nan,2.000000
365,-101.000000,21511.000000,-11.000000,nan,nan,nan,nan,0.000000
366,-97.000000,21511.000000,-11.000000,nan,nan,nan,nan,4.000000
367,-95.000000,21511.000000,-11.000000,nan,nan,nan,nan,2.000000
368,-99.000000,21511.000000,-11.000000,nan,nan,nan,nan,-4.000000
369,-103.000000,21511.000000,-11.000000,nan,nan,nan,nan,-4.000000
370,-97.000000,21557.000000,203.000000,-83.000000,nan,nan,nan,0.000000
371,-97.000000,21557.000000,203.000000,-97.000000,nan,nan,nan,0.000000
372,-101.000000,21557.000000,203.000000,-85.000000,nan,nan,nan,-4.000000
373,-99.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
374,-99.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
375,-101.000000,-97.000000,nan,nan,nan,nan,nan,-2.000000
376,-101.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
377,-103.000000,-93.000000,nan,nan,nan,nan,nan,-2.000000
378,-103.000000,-93.000000,nan,nan,nan,nan,nan,0.000000
379,-103.000000,-93.000000,nan,nan,nan,nan,nan,0.000000
380,-99.000000,-91.000000,nan,nan,nan,nan,nan,4.000000
381,-77.000000,-107.000000,nan,nan,nan,nan,nan,0.000000
382,-77.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
383,-77.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
384,-77.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
385,-81.000000,-101.000000,nan,nan,nan,nan,nan,-4.000000
386,-81.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
387,-81.000000,-101.000000,nan,nan,nan,nan,nan,0.000000
388,-83.000000,-97.000000,nan,nan,nan,nan,nan,-2.000000
389,-83.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
390,-81.000000,-97.000000,nan,nan,nan,nan,nan,2.000000
391,-81.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
392,-81.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
393,-81.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
394,-81.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
395,-81.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
396,-81.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
397,-81.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
398,-77.000000,-81.000000,nan,nan,nan,nan,nan,4.000000
399,-77.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
400,-77.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
401,-71.000000,-81.000000,nan,nan,nan,nan,nan,6.000000
402,-71.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
403,-73.000000,-79.000000,nan,nan,nan,nan,nan,-2.000000
404,-73.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
405,-73.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
406,-75.000000,-79.000000,nan,nan,nan,nan,nan,-2.000000
407,-75.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
408,-79.000000,-79.000000,nan,nan,nan,nan,nan,-4.000000
409,-79.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
410,-83.000000,-79.000000,nan,nan,nan,nan,nan,-4.000000
411,-83.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
412,-83.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
413,-85.000000,-75.000000,nan,nan,nan,nan,nan,-2.000000
414,-85.000000,-75.000000,nan,nan,nan,nan,nan,0.000000
415,-85.000000,-75.000000,nan,nan,nan,nan,nan,0.000000
416,-85.000000,-75.000000,nan,nan,nan,nan,nan,0.000000
417,-81.000000,-73.000000,nan,nan,nan,nan,nan,4.000000
418,-81.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
419,-81.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
420,-83.000000,-73.000000,nan,nan,nan,nan,nan,-2.000000
421,-83.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
422,-83.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
423,-81.000000,-73.000000,nan,nan,nan,nan,nan,2.000000
424,-81.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
425,-77.000000,-73.000000,nan,nan,nan,nan,nan,4.000000
426,-77.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
427,-77.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
428,-79.000000,-69.000000,nan,nan,nan,nan,nan,-2.000000
429,-79.000000,-69.000000,nan,nan,nan,nan,nan,0.000000
430,-79.000000,-69.000000,nan,nan,nan,nan,nan,0.000000
431,-79.000000,-69.000000,nan,nan,nan,nan,nan,0.000000
432,-79.000000,-69.000000,nan,nan,nan,nan,nan,0.000000
433,-83.000000,-73.000000,nan,nan,nan,nan,nan,-4.000000
434,-83.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
435,-83.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
436,-87.000000,-73.000000,nan,nan,nan,nan,nan,-4.000000
437,-87.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
438,-91.000000,-77.000000,nan,nan,nan,nan,nan,-4.000000
439,-91.000000,-77.000000,nan,nan,nan,nan,nan,0.000000
440,-91.000000,-77.000000,nan,nan,nan,nan,nan,0.000000
441,-87.000000,-77.000000,nan,nan,nan,nan,nan,4.000000
442,-87.000000,-77.000000,nan,nan,nan,nan,nan,0.000000
443,-83.000000,-81.000000,nan,nan,nan,nan,nan,4.000000
444,-83.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
445,-79.000000,-81.000000,nan,nan,nan,nan,nan,4.000000
446,-79.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
447,-79.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
448,-79.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
449,-79.000000,-81.000000,nan,nan,nan,nan,nan,0.000000
450,-77.000000,-83.000000,nan,nan,nan,nan,nan,2.000000
451,-77.000000,-83.000000,nan,nan,nan,nan,nan,0.000000
452,-77.000000,-83.000000,nan,nan,nan,nan,nan,0.000000
453,-81.000000,-83.000000,nan,nan,nan,nan,nan,-4.000000
454,-81.000000,-83.000000,nan,nan,nan,nan,nan,0.000000
455,-81.000000,-83.000000,nan,nan,nan,nan,nan,0.000000
456,-83.000000,-89.000000,nan,nan,nan,nan,nan,-2.000000
457,-83.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
458,-83.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
459,-83.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
460,-83.000000,-89.000000,nan,nan,nan,nan,nan,0.000000
461,-85.000000,-87.000000,nan,nan,nan,nan,nan,-2.000000
462,-85.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
463,-93.000000,-87.000000,nan,nan,nan,nan,nan,-8.000000
464,-93.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
465,-93.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
466,-97.000000,-91.000000,nan,nan,nan,nan,nan,-4.000000
467,-97.000000,-91.000000,nan,nan,nan,nan,nan,0.000000
468,-97.000000,-91.000000,nan,nan,nan,nan,nan,0.000000
469,-97.000000,-91.000000,nan,nan,nan,nan,nan,0.000000
470,-83.000000,-85.000000,nan,nan,nan,nan,nan,14.000000
471,-79.000000,-73.000000,nan,nan,nan,nan,nan,4.000000
472,-75.000000,-65.000000,nan,nan,nan,nan,nan,4.000000
473,-75.000000,-65.000000,nan,nan,nan,nan,nan,0.000000
474,-75.000000,-65.000000,nan,nan,nan,nan,nan,0.000000
475,-75.000000,-65.000000,nan,nan,nan,nan,nan,0.000000
476,-73.000000,-53.000000,nan,nan,nan,nan,nan,2.000000
477,-73.000000,-53.000000,nan,nan,nan,nan,nan,0.000000
478,-73.000000,-53.000000,nan,nan,nan,nan,nan,0.000000
479,-73.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
480,-73.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
481,-73.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
482,-71.000000,-57.000000,nan,nan,nan,nan,nan,2.000000
483,-71.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
484,-71.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
485,-71.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
486,-71.000000,-57.000000,nan,nan,nan,nan,nan,0.000000
487,-73.000000,-65.000000,nan,nan,nan,nan,nan,-2.000000
488,-73.000000,-65.000000,nan,nan,nan,nan,nan,0.000000
489,-75.000000,-67.000000,nan,nan,nan,nan,nan,-2.000000
490,-75.000000,-67.000000,nan,nan,nan,nan,nan,0.000000
491,-75.000000,-67.000000,nan,nan,nan,nan,nan,0.000000
492,-75.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
493,-75.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
494,-75.000000,-73.000000,nan,nan,nan,nan,nan,0.000000
495,-77.000000,-79.000000,nan,nan,nan,nan,nan,-2.000000
496,-77.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
497,-79.000000,-83.000000,nan,nan,nan,nan,nan,-2.000000
498,-79.000000,-83.000000,nan,nan,nan,nan,nan,0.000000
499,-79.000000,-83.000000,nan,nan,nan,nan,nan,0.000000
500,-81.000000,-87.000000,nan,nan,nan,nan,nan,-2.000000
501,-81.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
502,-81.000000,-87.000000,nan,nan,nan,nan,nan,0.000000
503,-81.000000,-93.000000,nan,nan,nan,nan,nan,0.000000
504,-81.000000,-93.000000,nan,nan,nan,nan,nan,0.000000
505,-81.000000,-93.000000,nan,nan,nan,nan,nan,0.000000
506,-81.000000,-95.000000,nan,nan,nan,nan,nan,0.000000
507,-81.000000,-95.000000,nan,nan,nan,nan,nan,0.000000
508,-81.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
509,-81.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
510,-81.000000,-97.000000,nan,nan,nan,nan,nan,0.000000
511,-77.000000,-105.000000,nan,nan,nan,nan,nan,4.000000
512,-77.000000,-105.000000,nan,nan,nan,nan,nan,0.000000
513,-77.000000,-105.000000,nan,nan,nan,nan,nan,0.000000
514,-77.000000,-109.000000,nan,nan,nan,nan,nan,0.000000
515,-77.000000,-109.000000,nan,nan,nan,nan,nan,0.000000
516,-91.000000,-79.000000,nan,nan,nan,nan,nan,-6.000000
517,-91.000000,-79.000000,nan,nan,nan,nan,nan,0.000000
518,-97.000000,-73.000000,nan,nan,nan,nan,nan,-6.000000
519,-97.000000,-73.000000,-81.000000,nan,nan,nan,nan,0.000000
520,-99.000000,-59.000000,-75.000000,nan,nan,nan,nan,-2.000000
521,-77.000000,-69.000000,nan,nan,nan,nan,nan,-2.000000
522,-71.000000,-33.000000,nan,nan,nan,nan,nan,6.000000
523,-67.000000,-25.000000,-69.000000,nan,nan,nan,nan,0.000000
524,-67.000000,-41.000000,-63.000000,nan,nan,nan,nan,0.000000
525,-67.000000,-41.000000,-63.000000,nan,nan,nan,nan,0.000000
526,-67.000000,-41.000000,-63.000000,nan,nan,nan,nan,0.000000
527,-61.000000,-37.000000,-69.000000,-73.000000,nan,nan,nan,6.000000
528,-61.000000,-37.000000,-69.000000,-73.000000,nan,nan,nan,0.000000
529,-61.000000,-37.000000,-65.000000,-69.000000,nan,nan,nan,0.000000
530,-61.000000,-37.000000,-61.000000,-65.000000,-69.000000,nan,nan,0.000000
531,-63.000000,-37.000000,-63.000000,-63.000000,-69.000000,-73.000000,nan,-2.000000
532,-63.000000,-37.000000,-63.000000,-63.000000,-69.000000,-73.000000,nan,0.000000
533,-63.000000,-37.000000,-63.000000,-63.000000,-69.000000,-73.000000,nan,0.000000
